 1.00000000e+00  6.20000000e+02 
 1.00000000e+00  6.70000000e+02 
 1.00000000e+00  7.20000000e+02 
 1.00000000e+00  7.70000000e+02 
 1.00000000e+00  8.20000000e+02 
 1.00000000e+00  8.70000000e+02 
 1.00000000e+00  9.20000000e+02 
 1.00000000e+00  9.70000000e+02 
 1.00000000e+00  1.02000000e+03 
 1.00000000e+00  1.07000000e+03 
 1.00000000e+00  1.12000000e+03 
 1.00000000e+00  1.17000000e+03 
 1.00000000e+00  1.22000000e+03 
 1.00000000e+00  1.27000000e+03 
 1.00000000e+00  1.32000000e+03 
 1.00000000e+00  1.37000000e+03 
 1.00000000e+00  1.42000000e+03 
 1.00000000e+00  6.20000000e+02 
 1.00000000e+00  6.70000000e+02 
 1.00000000e+00  7.20000000e+02 
 1.00000000e+00  7.70000000e+02 
 1.00000000e+00  8.20000000e+02 
 1.00000000e+00  8.70000000e+02 
 1.00000000e+00  9.20000000e+02 
 1.00000000e+00  9.70000000e+02 
 1.00000000e+00  1.02000000e+03 
 1.00000000e+00  1.07000000e+03 
 1.00000000e+00  1.12000000e+03 
 1.00000000e+00  1.17000000e+03 
 1.00000000e+00  1.22000000e+03 
 1.00000000e+00  1.27000000e+03 
 1.00000000e+00  1.32000000e+03 
 1.00000000e+00  1.37000000e+03 
 1.00000000e+00  1.42000000e+03 
 1.00000000e+00  6.20000000e+02 
 1.00000000e+00  6.70000000e+02 
 1.00000000e+00  7.20000000e+02 
 1.00000000e+00  7.70000000e+02 
 1.00000000e+00  8.20000000e+02 
 1.00000000e+00  8.70000000e+02 
 1.00000000e+00  9.20000000e+02 
 1.00000000e+00  9.70000000e+02 
 1.00000000e+00  1.02000000e+03 
 1.00000000e+00  1.07000000e+03 
 1.00000000e+00  1.12000000e+03 
 1.00000000e+00  1.17000000e+03 
 1.00000000e+00  1.22000000e+03 
 1.00000000e+00  1.27000000e+03 
 1.00000000e+00  1.32000000e+03 
 1.00000000e+00  1.37000000e+03 
 1.00000000e+00  1.42000000e+03 
 1.00000000e+00  6.20000000e+02 
 1.00000000e+00  6.70000000e+02 
 1.00000000e+00  7.20000000e+02 
 1.00000000e+00  7.70000000e+02 
 1.00000000e+00  8.20000000e+02 
 1.00000000e+00  8.70000000e+02 
 1.00000000e+00  9.20000000e+02 
 1.00000000e+00  9.70000000e+02 
 1.00000000e+00  1.02000000e+03 
 1.00000000e+00  1.07000000e+03 
 1.00000000e+00  1.12000000e+03 
 1.00000000e+00  1.17000000e+03 
 1.00000000e+00  1.22000000e+03 
 1.00000000e+00  1.27000000e+03 
 1.00000000e+00  1.32000000e+03 
 1.00000000e+00  1.37000000e+03 
 1.00000000e+00  1.42000000e+03 
 1.00000000e+00  6.20000000e+02 
 1.00000000e+00  6.70000000e+02 
 1.00000000e+00  7.20000000e+02 
 1.00000000e+00  7.70000000e+02 
 1.00000000e+00  8.20000000e+02 
