gmax = 4.107636e+03
gmax = 4.106280e+03
gmax = 4.104930e+03
gmax = 4.103585e+03
gmax = 4.102245e+03
gmax = 4.104751e+03
gmax = 4.103397e+03
gmax = 4.102047e+03
gmax = 4.100703e+03
gmax = 4.099365e+03
gmax = 4.102080e+03
gmax = 4.100726e+03
gmax = 4.099378e+03
gmax = 4.098035e+03
gmax = 4.096697e+03
gmax = 4.099593e+03
gmax = 4.098241e+03
gmax = 4.096893e+03
gmax = 4.095551e+03
gmax = 4.094214e+03
gmax = 4.097270e+03
gmax = 4.095918e+03
gmax = 4.094571e+03
gmax = 4.093230e+03
gmax = 4.091894e+03
gmax = 4.095091e+03
gmax = 4.093740e+03
gmax = 4.092394e+03
gmax = 4.091053e+03
gmax = 4.089718e+03
gmax = 4.107636e+03
gmax = 4.106280e+03
gmax = 4.104930e+03
gmax = 4.103585e+03
gmax = 4.102245e+03
gmax = 4.104751e+03
gmax = 4.103397e+03
gmax = 4.102047e+03
gmax = 4.100703e+03
gmax = 4.099365e+03
gmax = 4.102080e+03
gmax = 4.100726e+03
gmax = 4.099378e+03
gmax = 4.098035e+03
gmax = 4.096697e+03
gmax = 4.099593e+03
gmax = 4.098241e+03
gmax = 4.096893e+03
gmax = 4.095551e+03
gmax = 4.094214e+03
gmax = 4.097270e+03
gmax = 4.095918e+03
gmax = 4.094571e+03
gmax = 4.093230e+03
gmax = 4.091894e+03
gmax = 4.095091e+03
gmax = 4.093740e+03
gmax = 4.092394e+03
gmax = 4.091053e+03
gmax = 4.089718e+03
gmax = 4.107636e+03
gmax = 4.106280e+03
gmax = 4.104930e+03
gmax = 4.103585e+03
gmax = 4.102245e+03
gmax = 4.104751e+03
gmax = 4.103397e+03
gmax = 4.102047e+03
gmax = 4.100703e+03
gmax = 4.099365e+03
gmax = 4.102080e+03
gmax = 4.100726e+03
gmax = 4.099378e+03
gmax = 4.098035e+03
gmax = 4.096697e+03
gmax = 4.099593e+03
gmax = 4.098241e+03
gmax = 4.096893e+03
gmax = 4.095551e+03
gmax = 4.094214e+03
gmax = 4.097270e+03
gmax = 4.095918e+03
gmax = 4.094571e+03
gmax = 4.093230e+03
gmax = 4.091894e+03
gmax = 4.095091e+03
gmax = 4.093740e+03
gmax = 4.092394e+03
gmax = 4.091053e+03
gmax = 4.089718e+03
gmax = 4.107636e+03
gmax = 4.106280e+03
gmax = 4.104930e+03
gmax = 4.103585e+03
gmax = 4.102245e+03
gmax = 4.104751e+03
gmax = 4.103397e+03
gmax = 4.102047e+03
gmax = 4.100703e+03
gmax = 4.099365e+03
gmax = 4.102080e+03
gmax = 4.100726e+03
gmax = 4.099378e+03
gmax = 4.098035e+03
gmax = 4.096697e+03
gmax = 4.099593e+03
gmax = 4.098241e+03
gmax = 4.096893e+03
gmax = 4.095551e+03
gmax = 4.094214e+03
gmax = 4.097270e+03
gmax = 4.095918e+03
gmax = 4.094571e+03
gmax = 4.093230e+03
gmax = 4.091894e+03
gmax = 4.095091e+03
gmax = 4.093740e+03
gmax = 4.092394e+03
gmax = 4.091053e+03
gmax = 4.089718e+03
gmax = 4.107636e+03
gmax = 4.106280e+03
gmax = 4.104930e+03
gmax = 4.103585e+03
gmax = 4.102245e+03
gmax = 4.104751e+03
gmax = 4.103397e+03
gmax = 4.102047e+03
gmax = 4.100703e+03
gmax = 4.099365e+03
gmax = 4.102080e+03
gmax = 4.100726e+03
gmax = 4.099378e+03
gmax = 4.098035e+03
gmax = 4.096697e+03
gmax = 4.099593e+03
gmax = 4.098241e+03
gmax = 4.096893e+03
gmax = 4.095551e+03
gmax = 4.094214e+03
gmax = 4.097270e+03
gmax = 4.095918e+03
gmax = 4.094571e+03
gmax = 4.093230e+03
gmax = 4.091894e+03
gmax = 4.095091e+03
gmax = 4.093740e+03
gmax = 4.092394e+03
gmax = 4.091053e+03
gmax = 4.089718e+03
gmax = 4.107636e+03
gmax = 4.106280e+03
gmax = 4.104930e+03
gmax = 4.103585e+03
gmax = 4.102245e+03
gmax = 4.104751e+03
gmax = 4.103397e+03
gmax = 4.102047e+03
gmax = 4.100703e+03
gmax = 4.099365e+03
gmax = 4.102080e+03
gmax = 4.100726e+03
gmax = 4.099378e+03
gmax = 4.098035e+03
gmax = 4.096697e+03
gmax = 4.099593e+03
gmax = 4.098241e+03
gmax = 4.096893e+03
gmax = 4.095551e+03
gmax = 4.094214e+03
gmax = 4.097270e+03
gmax = 4.095918e+03
gmax = 4.094571e+03
gmax = 4.093230e+03
