gp = 2.323275e-04
gp = 2.340132e-04
gp = 2.356604e-04
gp = 2.372694e-04
gp = 2.388403e-04
gp = 2.323710e-04
gp = 2.340564e-04
gp = 2.357033e-04
gp = 2.373119e-04
gp = 2.388826e-04
gp = 2.324140e-04
gp = 2.340991e-04
gp = 2.357457e-04
gp = 2.373540e-04
gp = 2.389243e-04
gp = 2.324566e-04
gp = 2.341414e-04
gp = 2.357876e-04
gp = 2.373956e-04
gp = 2.389656e-04
gp = 2.324988e-04
gp = 2.341833e-04
gp = 2.358292e-04
gp = 2.374368e-04
gp = 2.390065e-04
gp = 2.325408e-04
gp = 2.342249e-04
gp = 2.358705e-04
gp = 2.374778e-04
gp = 2.390471e-04
gp = 2.339756e-04
gp = 2.356596e-04
gp = 2.373045e-04
gp = 2.389107e-04
gp = 2.404784e-04
gp = 2.340189e-04
gp = 2.357026e-04
gp = 2.373472e-04
gp = 2.389531e-04
gp = 2.405204e-04
gp = 2.340617e-04
gp = 2.357451e-04
gp = 2.373894e-04
gp = 2.389949e-04
gp = 2.405619e-04
gp = 2.341041e-04
gp = 2.357871e-04
gp = 2.374311e-04
gp = 2.390363e-04
gp = 2.406029e-04
gp = 2.341461e-04
gp = 2.358288e-04
gp = 2.374725e-04
gp = 2.390773e-04
gp = 2.406436e-04
gp = 2.341879e-04
gp = 2.358702e-04
gp = 2.375136e-04
gp = 2.391180e-04
gp = 2.406840e-04
gp = 2.356297e-04
gp = 2.373116e-04
gp = 2.389540e-04
gp = 2.405570e-04
gp = 2.421210e-04
gp = 2.356728e-04
gp = 2.373544e-04
gp = 2.389964e-04
gp = 2.405991e-04
gp = 2.421628e-04
gp = 2.357154e-04
gp = 2.373967e-04
gp = 2.390384e-04
gp = 2.406407e-04
gp = 2.422040e-04
gp = 2.357576e-04
gp = 2.374385e-04
gp = 2.390799e-04
gp = 2.406819e-04
gp = 2.422448e-04
gp = 2.357994e-04
gp = 2.374800e-04
gp = 2.391210e-04
gp = 2.407227e-04
gp = 2.422853e-04
gp = 2.358410e-04
gp = 2.375212e-04
